model,country,W,F,target_var,MAE_global,RMSE_global,sMAPE_global,MAE_mean,MAE_median,MAE_p25,MAE_p75,MAE_std,MAE_min,MAE_max,RMSE_mean,RMSE_median,RMSE_p25,RMSE_p75,RMSE_std,RMSE_min,RMSE_max,sMAPE_mean,sMAPE_median,sMAPE_p25,sMAPE_p75,sMAPE_std,sMAPE_min,sMAPE_max,exog_vars,curve_func
curvefit_lstm,India,28,14,new_cases,20734.299084938477,24724.408163198612,179.41789821715955,20734.299084938473,21613.801380596757,19912.819613643347,21704.565052471757,1460.0784733165426,16624.86651061088,22924.616531266398,24672.666638963274,25638.67595884816,23755.8240209601,25705.22491390146,1598.7119637479705,20224.466555017676,27605.089350258564,179.41789821715955,191.09036851204365,165.43765674533108,195.73158269462473,20.412025960869236,128.964527649099,197.70197255178897,death_mobility,logistic
curvefit_lstm,India,28,14,new_cases,7173.781612820853,8528.06095261472,149.46157309162126,7173.781612820852,7091.134015765266,7007.881225586694,7302.075529553525,664.20659551615,5758.9322538838815,10004.46074567598,8501.407783971135,8390.991221895696,8291.212633298883,8585.5776370134,673.713071082128,7269.15855760329,11420.765974914591,149.4615730916213,170.1894844009687,111.35224860969498,187.88719487566834,43.56790908507404,65.44905315333429,193.39880790861795,death_recovered,gompertz
curvefit_lstm,India,28,14,new_cases,18101.25198360829,18643.11376345562,173.76783998152624,18101.251983608287,18316.59493836575,17962.480750307714,18401.73765599968,637.2596714222176,16071.442315597893,20208.89599863361,18633.359628076316,18781.82438118137,18500.16779271041,18874.466861517827,602.9923448304522,16800.80810476832,20534.381462207515,173.76783998152618,188.97948793090399,157.93936608240415,196.00989956498546,28.363241124812767,107.71558477624248,197.82541965697888,death_recovered,logistic
curvefit_lstm,India,28,14,new_cases,45795.91491797649,47168.91130804307,186.88693451146943,45795.914917976486,45971.72444661545,45658.75039309634,46062.80279831747,601.6449765134408,43466.46434093744,47704.15041097092,47165.37290190101,47341.19586828876,47049.932685809705,47430.1699709275,577.7482242768043,45379.558122367845,49207.174842688706,186.88693451146943,195.56050242781447,179.75525630519465,198.2801052968835,15.337054975390027,145.52812517163107,199.1037343026509,death_stringency,gompertz
curvefit_lstm,India,28,14,new_cases,56867.09773330331,58938.82376231036,188.81985987254797,56867.09773330329,57061.46454983339,56519.166325997314,57460.59165336646,783.6848114274482,54321.670765828094,59482.170055204486,58934.44372158475,59108.849802383746,58644.291170320634,59476.521574843544,718.5330278005339,56798.44346388975,61380.61286700431,188.81985987254797,196.42508822038275,183.18938271436443,198.63637739745252,13.255513253010303,151.15031129626283,199.27480402345557,death_stringency,logistic
curvefit_lstm,India,28,14,new_cases,16129.521986120279,16801.86106592593,171.75081854795494,16129.521986120273,16030.755356562453,15951.301324754417,16227.770353772274,453.1809862811238,14776.511215937453,17631.076785133882,16793.4770772425,16650.55933752034,16566.78244286253,16895.336340892227,530.7192617648615,15599.489969710854,18908.181066630863,171.7508185479549,187.9021489428342,153.62501928342908,195.3031309956515,29.44912837851811,106.54996589613401,197.4011662606229,no_exog,gompertz
curvefit_lstm,India,28,14,new_cases,16293.046166127611,17024.34859632937,171.498844672972,16293.046166127611,16361.17222631218,16292.049109682715,16473.98681894611,468.1778032776226,14519.98277318718,17162.18506113361,17017.27357559107,17024.437809268922,16943.508592844075,17171.157210414098,490.75980156472,15483.976887499264,18823.312552191637,171.49884467297198,188.20274128910927,153.45608187063243,195.32625685236962,30.03671531160584,105.38365551684674,197.4563192663519,no_exog,logistic
curvefit_lstm,India,56,28,new_cases,42328.13005641884,49102.887538391726,187.14367416821068,42328.13005641884,42080.12885030179,42022.94763474306,42562.03406924362,564.404362102207,41478.9014006122,44322.7893139074,49100.47394057331,48927.62511926437,48868.304414637125,49231.094513203585,486.8505099372562,48214.36069924174,50838.3749119586,187.1436741682107,195.4291757851713,178.3792378095868,197.73208033430726,14.008066110170827,152.83460920570008,198.60485593327655,death_all,gompertz
curvefit_lstm,India,56,28,new_cases,39033.93057668626,47005.44136768482,182.61012291403284,39033.93057668625,39048.88495814834,38976.14046602623,39177.74894904845,372.9280067289227,37772.626609410894,40187.63434125729,47004.076129725014,47026.38026584771,46947.20734096303,47143.99399947728,358.2532091549333,45802.76376371998,47987.32890456011,182.61012291403284,191.8401924032308,170.49115625227952,193.9473026545125,15.536032230094351,137.3143623951082,198.60148849000473,death_all,logistic
curvefit_lstm,India,56,28,new_cases,58254.64359220426,60932.37549516754,190.1016102266767,58254.64359220428,59044.92331659314,57795.962650481604,59085.82796442029,1398.0845076870335,53707.02260335374,59575.46503848209,60920.58183350427,61576.88897242586,60559.205500087024,61612.150609966186,1198.7879509758143,56819.32202517297,62444.253279249264,190.1016102266767,197.23817455339616,184.4148590724817,198.67330817334667,11.90993195656631,156.54185761249366,199.21094114245653,death_mobility,gompertz
curvefit_lstm,India,56,28,new_cases,61020.12719889887,65991.9221662115,189.27398832774898,61020.127198898874,60943.60575248755,60784.21287463634,60991.40284873999,783.6303629141388,59632.49244725945,64306.31670524634,65987.92987973902,65873.29024487858,65762.39935722541,65932.11269751933,725.8797269251427,64770.95130377717,69387.71090313692,189.27398832774892,196.2470606839649,183.745418226136,198.32848768474315,12.091518381472618,158.28641424932127,199.00274836121352,death_mobility,logistic
curvefit_lstm,India,56,28,new_cases,37464.65763396553,37731.10794261025,187.23120252170716,37464.65763396554,37705.06419445307,37289.971316383875,37770.661153158435,508.77345571280335,35610.28270031245,38271.94125220977,37728.10090790557,37943.09768143132,37595.193664563885,38016.956970645,476.3490944688083,36009.18764628254,38489.73347724451,187.2312025217072,196.37394014865362,180.4801473778972,198.08051149436767,15.224925751781601,146.9953830380129,198.87278306508168,death_recovered,gompertz
curvefit_lstm,India,56,28,new_cases,34912.513891696,35247.92437794581,186.36051184591977,34912.513891696006,35382.77574193719,34738.936055134734,35467.05524807558,838.543088085711,32205.268696736293,35588.98967887915,35238.95914800946,35686.60639667846,35049.966661936895,35770.87754632868,794.9409527173815,32833.99347150614,35933.17541551148,186.36051184591977,196.25975220829545,179.28617498446218,197.9575622590794,16.37373087227445,142.82922854829644,198.8113284624965,death_recovered,logistic
curvefit_lstm,India,56,28,new_cases,84830.23378786126,87326.70144126208,193.2140714093447,84830.2337878613,84225.74735877718,83546.00102088656,86750.85523841587,2309.524944549784,79825.15886869973,92970.31206694196,87295.18643997842,86671.96279918446,85965.4238996791,89295.31059626637,2345.8919456643057,82264.3612934311,95404.46771765761,193.21407140934468,198.05201528862744,189.97398328836857,199.1021960511617,8.223780428605988,172.4941375863057,199.47401880782905,death_stringency,gompertz
curvefit_lstm,India,56,28,new_cases,41018.7418546306,43163.45136713538,186.6703969513005,41018.74185463061,41445.993051071535,40853.42072223155,41819.17403774843,1314.6751003560582,35393.67401732576,43193.7257367056,43145.858896684076,43543.8127343195,42968.060020319535,43885.99323820973,1232.2313055951824,38060.58843737161,45067.8367961712,186.6703969513005,195.85499256922265,179.87306953036682,198.09557806266676,15.852171360866906,146.85037431791693,198.85711914627987,death_stringency,logistic
curvefit_lstm,India,56,28,new_cases,33063.10487012529,33606.85815118458,185.64832844445002,33063.10487012528,33202.64402843745,33098.87943231579,33278.229320708655,410.15985584448424,31173.244405111556,33460.91062999995,33604.70688028631,33721.488072877764,33630.92874547907,33795.620944999675,380.2502910970932,32053.831803527417,33977.14348100708,185.64832844445004,195.8706706734109,177.92348049593025,197.78133017003827,16.884424253725985,141.81148904719686,198.697594960316,no_exog,gompertz
curvefit_lstm,India,56,28,new_cases,16825.96586512992,19472.179280778917,172.61690157056873,16825.96586512992,16684.210755325937,16593.193438780178,16948.188207195355,433.65387907694645,16098.165095865183,18535.092068104954,19467.429938178382,19302.434696064534,19186.592721816694,19578.055033757057,430.04365465818205,18783.19092374687,21395.79228304785,172.61690157056873,190.32082936921734,152.6714366471817,194.64025838715173,28.80997606582485,109.85347515503972,196.74672367575556,no_exog,logistic
curvefit_lstm,United Kingdom,14,7,new_cases,153096.28763819268,157185.04717262476,189.4488054668159,153096.28763819268,151976.16493077035,124942.17832145152,174807.8721407839,29714.68890488296,102799.54692669038,208186.16739304192,154382.25897800314,153078.28171946594,128079.75018905873,177952.89194118232,29550.92498567597,104461.24207813723,209295.8509350415,189.4488054668159,189.59476080927712,186.0027994340178,192.87498338630024,5.009354871489455,175.20408381775934,199.98174008993232,death_all,gompertz
curvefit_lstm,United Kingdom,14,7,new_cases,70068.63779661439,72037.84935109514,182.4638542845227,70068.63779661439,71012.69392439729,66018.97924780803,73294.91788027425,4288.001012980085,57698.30250607164,78583.46685728423,71929.32686810268,73252.67730310431,69730.31138848493,74362.78443670191,3952.679525678886,60849.673792853864,79139.78857546479,182.46385428452268,182.4756191702749,178.0181507405856,186.55289108834154,6.643913800422968,160.94087607095656,199.95892156444583,death_all,logistic
curvefit_lstm,United Kingdom,14,7,new_cases,122495.51969445808,125894.36443761947,187.5787373916051,122495.51969445807,120045.35689505606,98592.56490069258,139142.3037814089,24935.275137416287,83743.51567669038,169996.46091982763,123462.49014768655,120586.68278880342,100847.11626388543,142335.12240723116,24625.282205175736,84822.79718812638,170106.0635220404,187.57873739160507,187.5178205800264,183.96194100345934,191.37754695151784,5.695046186568409,171.83721779846618,199.97572045793964,death_mobility,gompertz
curvefit_lstm,United Kingdom,14,7,new_cases,57050.6936996091,58657.105417895014,180.4242242550885,57050.6936996091,57182.42953798568,55218.681013927075,58543.690027244,2584.8188493790226,50134.288555178784,64097.59422874461,58618.81794921343,58483.99441171492,57491.15907221476,59803.251772274234,2119.0087878586205,52531.02250808225,64295.08233587544,180.42422425508852,180.24175651576232,175.71159448647646,184.1938010908521,6.749442358841432,159.48438746799093,199.948959586524,death_mobility,logistic
curvefit_lstm,United Kingdom,14,7,new_cases,107758.21899659272,112841.66811378716,186.1594109633874,107758.21899659272,106448.10968523464,87452.7470993533,120128.5715899524,20910.98070732497,71856.28353383324,145824.47431268476,110864.36182977128,109246.44466083925,91578.37613798273,128017.75392262956,21031.769749111583,74293.47832988751,149145.75311345173,186.1594109633874,186.37580407016625,181.2944590225486,190.7010757048233,6.386143699623232,168.81853356140758,199.97547334826695,death_recovered,gompertz
curvefit_lstm,United Kingdom,14,7,new_cases,50805.40175572082,52790.17425499342,179.29493030741486,50805.401755720806,50705.140859889085,48894.23846225888,52227.587053399846,2674.860763661965,42809.87226053593,58485.419563566036,52742.57367600219,52489.81356303445,51663.40877229593,53742.045762858645,2241.298709242195,45498.02836805129,59014.13584010907,179.29493030741486,178.72611796888475,174.36903966934165,183.17440617490433,6.811178892044956,157.4602798713964,199.94415476035522,death_recovered,logistic
curvefit_lstm,United Kingdom,14,7,new_cases,111639.71036307467,114885.9664671721,186.72174465316965,111639.71036307467,110818.71180577035,91045.67854587405,124258.08056712318,20944.999308903974,75138.00563204753,150387.33145554192,113006.76990851597,111695.24417377578,94085.74975650063,129267.68493349527,20694.3288352128,77348.95183230379,151115.47988034677,186.7217446531697,186.87290226019823,182.81487340529335,190.86987788092594,6.006356028689467,167.66707669102058,199.97253738954558,death_stringency,gompertz
curvefit_lstm,United Kingdom,14,7,new_cases,63365.019667322464,65227.6994121662,181.45517996087742,63365.01966732246,62628.817061432244,61638.37327484639,65014.39060036813,2584.8482619565098,55753.13342125021,70312.70471981603,65191.303844209804,64903.042398602985,63756.28655686317,66769.01285539145,2178.686231613689,57953.37142639726,70778.9861422742,181.45517996087742,181.23358932630273,176.94016079561194,185.01079226530916,6.642437694421446,163.02562228635585,199.95591040790717,death_stringency,logistic
curvefit_lstm,United Kingdom,14,7,new_cases,104169.82879493016,107831.8069684603,186.003475012482,104169.82879493013,103271.4121405918,83993.01971306541,115567.18770998032,20320.462338308367,69515.26790883324,141412.23770554192,105942.34130650964,104546.82748703487,86910.7850569274,121515.53648816048,20097.734016010374,72091.48623308036,142784.29317187262,186.003475012482,186.11668127392758,181.49060671835286,190.2617860397698,6.356578222557162,166.22589326764384,199.974500327589,no_exog,gompertz
curvefit_lstm,United Kingdom,14,7,new_cases,58057.89567859008,61055.14086451674,180.4975147151429,58057.895678590095,58160.30688480854,55929.16958429196,59763.38995603363,2749.951749448905,50112.11221589307,65934.84687960568,61006.56640813525,61201.95247680854,59500.69999675418,62569.64187619897,2434.970446589814,54671.4879660489,67393.36213509155,180.49751471514287,179.90551925330976,175.45075029480537,183.98355511025864,6.9360967278844905,158.2053803939465,199.95776060192628,no_exog,logistic
curvefit_lstm,United Kingdom,21,7,new_cases,145691.97439735214,149200.29830786708,189.11652648444766,145691.97439735217,144446.66046648467,119411.2841746572,165266.6411139982,27965.567217293974,98677.23460701693,198649.45757161334,146595.46794248422,144987.15537911817,121594.25087074032,168017.1337203657,27757.842024923357,99652.98319732142,199281.73045251382,189.11652648444772,189.18961320759212,185.79052492499096,192.545764741102,5.072545370653718,174.47157741314575,199.98060684102856,death_all,gompertz
curvefit_lstm,United Kingdom,21,7,new_cases,74082.86078398552,75446.42593294426,183.1086207507255,74082.86078398552,74893.35877257166,69886.39718103033,77155.25695641642,4039.038457531093,62377.984425714494,82230.46685728423,75361.310930265,76150.28498687352,72921.26955085511,77830.40592512063,3582.7365137787774,64188.197007738796,82322.94179432602,183.10862075072546,183.27904336911593,179.0293756217081,186.96759094549185,6.398413709706111,164.7560517097827,199.95673661873374,death_all,logistic
curvefit_lstm,United Kingdom,21,7,new_cases,131759.2127170874,135425.95452754342,188.21244890470533,131759.21271708736,129334.65265398464,105944.17957703187,150196.54764301603,26256.173218144602,90577.81813204753,181033.71538411334,132897.29615356226,129980.13885472597,108057.89232173924,154489.9961183042,26047.990992946543,92274.29818112712,181542.14004834805,188.21244890470535,188.52704195927726,184.62686031895365,191.770351286166,5.483221388583864,171.94485867625843,199.97834728644256,death_mobility,gompertz
curvefit_lstm,United Kingdom,21,7,new_cases,51555.19663762972,53221.1761981262,179.47129801569034,51555.196637629735,51692.01841601105,49891.96037838434,53207.10160857269,2703.765963414862,45588.119138104084,58612.049585887464,53177.47072199462,53296.98700285518,52127.05445996877,54386.942417829545,2156.4330556267387,47220.33147243055,58852.83622586371,179.4712980156903,178.70631545463806,174.41450436207944,183.29338197578934,6.759963476736771,158.63615717281974,199.94017198796323,death_mobility,logistic
curvefit_lstm,United Kingdom,21,7,new_cases,98717.51811014979,101660.34257181447,185.6107846499695,98717.51811014976,97342.12084594893,80042.12528102624,108963.99752223927,18716.201545022017,66149.20540883324,132720.03234839905,99982.72483693641,98108.47889024076,83295.3000169495,113468.53355631656,18392.389349949433,67616.16248653298,133109.4287862881,185.6107846499695,185.55459404700724,181.67765322879592,189.60478831753244,6.332866837398181,167.0347706551999,199.9712200364165,death_recovered,gompertz
curvefit_lstm,United Kingdom,21,7,new_cases,37248.36962161671,38585.575604381804,176.95762627365374,37248.36962161671,36974.030764044,35651.99065731702,38620.07415790582,2294.410761711114,29583.774604285925,43723.22313499461,38535.370060049354,38082.221812027055,37163.19362118251,39881.08590195225,1967.7141704312212,32543.02079535155,43760.7474290922,176.95762627365377,175.34311980704513,173.45558438333956,179.28994318344405,6.530491415035455,149.15703116228804,199.92173453769385,death_recovered,logistic
curvefit_lstm,United Kingdom,21,7,new_cases,131478.38468830046,134933.77555766594,188.23059588146515,131478.38468830043,130612.79101415789,108268.49893571844,147407.53955149816,23705.286670748832,90758.84380169038,174955.94083054192,132863.58098417992,131645.72059046692,110839.21796058182,151855.67132431504,23545.543831197196,92382.91295050726,175570.02595979028,188.23059588146518,188.40095983992524,184.62447694088638,191.73252877600825,5.425388486486231,172.61207745716027,199.9777995903257,death_stringency,gompertz
curvefit_lstm,United Kingdom,21,7,new_cases,57109.17513588563,58574.70693302543,180.42617392635034,57109.17513588564,56583.390805400675,55324.79417862753,58551.103869315535,2395.3861321823633,50345.26065339307,64099.778938566036,58541.648631117314,58076.52475945399,57038.69277555553,59683.4003787627,1967.6554171441408,52555.45459584986,64144.24768444362,180.42617392635032,180.17538131265405,176.08140309828033,184.2943511140091,6.697923032392812,159.86681019912834,199.94366774604237,death_stringency,logistic
curvefit_lstm,United Kingdom,21,7,new_cases,113443.87853707919,118021.6184362858,186.66766896141888,113443.87853707917,112126.90544416322,90730.07760942836,127582.64920551603,22937.509941027016,75401.20094454753,156247.82475911334,115785.73998739685,114190.72695852615,94561.80304214315,134827.81201032424,22864.051125974245,79127.84358989372,158426.5917159908,186.66766896141883,186.4930763059303,182.29234371873733,190.8733999611296,6.282488036742751,165.35060253834595,199.97491942725713,no_exog,gompertz
curvefit_lstm,United Kingdom,21,7,new_cases,50068.18922407715,51674.751601368655,179.2173448163283,50068.18922407714,49934.79134627546,48441.90061367788,51349.0673980446,2304.236399632511,42881.859425714494,56759.25717517318,51644.13924379668,51591.832237488605,50467.190495826035,52490.188181378544,1778.4360630880806,44711.96498504478,56944.18393447072,179.21734481632834,178.2945339214928,174.30262036145393,182.86321460652243,6.696530662921152,158.56682237491316,199.93958809760977,no_exog,logistic
curvefit_lstm,United Kingdom,28,14,new_cases,173728.92716909223,178025.39337575895,190.49199683578755,173728.9271690922,173733.16909520834,141501.6839816426,200261.6598610956,34720.98084158415,115328.29936662443,237423.21286780547,174636.28564224884,174314.71187311778,143935.95086121972,201721.90658556676,34571.78652705989,116288.66833159306,238052.65514248356,190.49199683578752,191.53590394442196,188.03513452033678,193.74829425242078,3.929016686527321,181.92509810986058,196.387273787248,death_all,gompertz
curvefit_lstm,United Kingdom,28,14,new_cases,80139.80401907295,81771.17960813426,183.95427914064555,80139.80401907295,82212.10325047476,74749.57520697566,83845.69671326352,4877.704848937702,68526.51961384622,87008.03934646092,81646.99382326932,83229.5106048554,77761.45774077755,85378.9642565492,4504.910002294612,69581.73400852429,87593.72492384231,183.95427914064555,184.49682337900242,180.5972146906476,187.81565373706695,4.806878831275915,173.29871202223086,192.12463535610402,death_all,logistic
curvefit_lstm,United Kingdom,28,14,new_cases,163468.23917519854,167625.54270037636,190.03258134811753,163468.23917519854,161484.81593090808,131599.4710912248,189023.94602318047,32121.233434280675,116980.58173269585,222525.08898387695,164550.64994252313,162231.17528170673,134096.8048070883,190604.259656646,31959.44569433136,117647.09353319307,223142.19672498357,190.03258134811756,190.93886617871524,187.55975312193678,193.2855882254154,4.080680595192093,181.40413569069716,196.15153453274172,death_mobility,gompertz
curvefit_lstm,United Kingdom,28,14,new_cases,62850.20716524724,64485.31848079229,181.46569324345353,62850.20716524724,63049.291363623066,61626.9731581689,64602.031124911475,2447.3491326300446,56296.144123275546,68020.86844802342,64455.63003782898,64360.09743280776,63439.37473308353,65819.69647120935,1956.5418461479717,58626.88241756861,68544.08202663311,181.46569324345353,182.21620337822782,177.73856482193492,185.29647408754963,4.934256413510767,171.57803384577164,190.63721242463305,death_mobility,logistic
curvefit_lstm,United Kingdom,28,14,new_cases,133278.15225792894,136583.95132558382,188.4202870410606,133278.15225792894,131911.61727019376,109454.91954267569,152144.55029149837,24634.827995892923,96079.46091621203,178142.73853744837,134383.46908426707,132645.78829311673,112247.43450650066,154383.8916637677,24418.415112109265,96932.5584460214,178631.777085146,188.4202870410606,189.2999744567569,185.6713650734484,192.11577762646075,4.5096725988392965,178.73467149482448,195.39348157471503,death_recovered,gompertz
curvefit_lstm,United Kingdom,28,14,new_cases,66559.28478618426,68290.51157410054,182.01821231449787,66559.28478618426,66805.87397665878,64205.38476057582,68591.11555848931,2655.5109471835444,61519.348161808266,72271.56934088057,68255.92153025397,68246.99516294041,66663.28568492187,69587.87078527582,2173.280264524763,64060.411090568,72991.98287870867,182.01821231449793,182.52323856979228,178.40833720909043,185.93999205649274,5.01098421977616,171.16037829526385,191.16971830012363,death_recovered,logistic
curvefit_lstm,United Kingdom,28,14,new_cases,115424.64346189251,119963.91152438556,186.9103435684934,115424.64346189248,114578.74720375519,93532.69001675776,131750.6462272276,21793.136806127848,83466.89127591145,156013.52313566263,117975.42451274522,116668.86879150968,97038.8145515597,134736.6679725097,21751.7649690356,85608.9364472184,158196.36280513994,186.9103435684934,187.11635235187202,183.1949835901828,191.02491348594225,5.180606137493675,172.46626534591496,194.99211597210066,death_stringency,gompertz
curvefit_lstm,United Kingdom,28,14,new_cases,78335.7227427006,79998.57700875524,183.7081708664406,78335.7227427006,78408.61345519227,76061.57516563027,80591.25417151151,2824.162599362502,72891.89868660648,85123.44176269413,79963.46091956487,80111.4164742051,77836.53358654851,81740.57204423116,2370.071980122922,75494.8181104149,85808.73059311735,183.70817086644055,184.40870388545082,180.1814391300436,187.30916033296518,4.717946526092298,172.8593936793702,191.72868377683832,death_stringency,logistic
curvefit_lstm,United Kingdom,28,14,new_cases,137428.51880400858,141363.73964772097,188.61367991602484,137428.51880400858,136205.11308492592,110882.11862191674,157534.30441826102,26871.155035688647,97578.48519251728,187458.66487673408,138819.2270904135,137212.73865679908,113509.33346631142,159212.3096474882,26700.731772909174,98349.21057266736,188547.96796675117,188.61367991602486,189.7536784425901,185.83968324484562,192.40382531393692,4.522666851183692,178.65769492482104,195.45676288242734,no_exog,gompertz
curvefit_lstm,United Kingdom,28,14,new_cases,65033.68531184599,66665.59794552915,181.78823708803412,65033.685311846006,65441.119054672236,62993.622015169894,66866.36542575649,2457.2457821154535,60009.17219337499,70339.13085632851,66640.15656956522,66739.12104952327,64975.825221863604,67881.23697190385,1841.597626729351,63412.34311757047,70745.42842077586,181.7882370880341,182.19609355594247,177.97428768072905,185.7319918570687,5.007881396882797,170.54109270686823,190.6232381501539,no_exog,logistic
curvefit_lstm,United Kingdom,56,28,new_cases,189665.96136131187,195980.33244530275,190.99255398381567,189665.96136131184,188359.63008063554,152501.80135512326,224073.0379333592,40999.022580503944,124117.16969549398,262720.6880173952,191642.86465029625,190223.436170556,154968.87060979565,226494.04230830606,41003.69658944923,125691.94656744439,264438.393081952,190.99255398381572,192.00143276239288,188.02352860886907,193.57904180007523,3.7028605396118413,182.9281682427728,196.2346038853859,death_all,gompertz
curvefit_lstm,United Kingdom,56,28,new_cases,86084.62194901993,87859.80281297742,184.6324324158646,86084.62194901991,89809.01320302852,77624.73177258734,91744.62280417164,7804.216350648738,71650.22126038533,95639.78723979586,87555.85664825342,90839.68000885405,80579.96263688595,93624.79967477886,7301.843392306449,73481.35726647901,96313.83754489676,184.6324324158646,185.6281705389739,182.13638387701033,187.9234638432437,4.340848525876928,174.61403647764035,191.17221537982897,death_all,logistic
curvefit_lstm,United Kingdom,56,28,new_cases,229395.29998541265,235537.3033366954,192.3594876916636,229395.2999854126,227574.83000564948,190312.36243265093,266265.94682530954,44285.3736546493,156763.47191851208,310496.7705020492,231324.54912326374,229379.60806278518,193079.19924336733,268197.8526927255,44348.32844697987,158049.6721959539,312433.41404454375,192.35948769166353,193.16475976848426,190.22616360722554,194.49505465485407,3.076462718400235,185.45039082771206,196.8550608553168,death_mobility,gompertz
curvefit_lstm,United Kingdom,56,28,new_cases,82194.14182258345,83875.1575693064,184.22751478949974,82194.14182258343,83830.97589676906,78569.80115422574,84979.23687592548,4296.584189479088,71090.07917414812,88404.3965603333,83786.10066414498,85178.12663067668,80438.02257823179,86533.64973142548,3864.1160404083307,74273.43320071956,89285.50189765143,184.2275147894998,184.73504340017567,182.09744118081016,187.28108807033368,4.070077185445157,175.15795267034437,190.70620195762172,death_mobility,logistic
curvefit_lstm,United Kingdom,56,28,new_cases,165521.57527596445,169480.04948889714,190.16652799915107,165521.57527596448,163518.54030663997,137046.7357510496,191454.22063398312,30724.25422794997,118647.05822786005,221565.63081873447,166703.73191083042,164395.73031161627,139235.33327764343,192946.40879641616,30550.825549582292,119559.99732381379,222247.91221014273,190.1665279991511,191.08854439982466,187.665328593771,192.60673002207972,3.723697731008715,182.44903486901168,195.62742711519348,death_recovered,gompertz
curvefit_lstm,United Kingdom,56,28,new_cases,81729.72457472829,83050.32949923576,184.2435948003614,81729.72457472829,82403.9945903631,78908.59410093812,83781.75282023213,2852.822546486675,76194.06342301608,87086.47819264184,83015.95807753509,83493.7745612771,80909.7159871687,84618.96667169096,2389.1283767445348,78533.30171558721,87514.74619653118,184.2435948003614,184.84448480076003,182.15584276611366,187.20480217163393,3.8998562019104526,175.32517036869805,190.53060007695177,death_recovered,logistic
curvefit_lstm,United Kingdom,56,28,new_cases,187270.2141370585,192434.67886984936,191.00981347750562,187270.21413705847,185176.42193331412,153684.66488051388,217910.57528687484,35850.515499452435,132851.29902027076,252194.18341360055,189056.14668476552,186671.15396094476,155987.18483616272,219975.9959283316,35900.96144186769,134302.74718408496,253945.55103339895,191.00981347750562,191.78496479152,188.53108869806158,193.44096288987907,3.509823588933419,183.24852583488143,196.09824880809364,death_stringency,gompertz
curvefit_lstm,United Kingdom,56,28,new_cases,73711.35180779827,75515.07583227279,183.10093018015513,73711.35180779827,74293.80738137834,71097.1388549852,75987.14599094099,3360.077213696944,67069.56935214554,80695.20440636952,75461.59176622146,75870.75746736623,73164.6185201261,77342.34926185786,2841.627361574065,69532.53228902703,81540.09491573747,183.10093018015516,183.93957300046625,180.90828826258263,186.18179013410798,4.159441168686154,173.54677218097834,190.02809508110545,death_stringency,logistic
curvefit_lstm,United Kingdom,56,28,new_cases,161032.0721690846,164979.9202808823,189.95921110815814,161032.07216908463,159479.9538111043,133280.1159477572,185226.46579838565,29562.776263731022,116384.47731268148,215208.34008212734,162336.42550466373,160438.5471867093,135234.0510310018,186730.49056566835,29415.285996485534,117283.94902615937,216189.25852191958,189.95921110815817,190.81735236414806,187.52233597482407,192.46328802252432,3.7694836643640515,181.99486000159072,195.51062659703533,no_exog,gompertz
curvefit_lstm,United Kingdom,56,28,new_cases,78667.52278358652,80330.01770835544,183.8048640819191,78667.52278358652,79322.28459411481,76176.44822735523,80709.98074564632,2704.381887456647,73247.43783684827,83701.36920891862,80300.24490358998,80806.32345002197,78174.27384206733,81839.5094457736,2186.872984004886,76164.63151021117,84565.60776950215,183.80486408191913,184.53660568231376,181.72878120360812,186.8153110035548,3.984035094456313,174.34664558024835,190.49765853127673,no_exog,logistic
curvefit_lstm,US,14,7,new_cases,37146.78629570612,45317.906042652634,75.85800381904018,37146.786295706115,37191.003766214046,27756.224221765387,44718.94682576253,10116.107493100055,18035.48945410859,60729.56716337388,43980.39399595892,42609.301396292314,34915.795612179216,52520.62936842262,10928.748878573097,23437.627895656187,69596.03211011791,75.85800381904018,72.51230161589768,65.08026440625876,88.49545846282136,12.861215220463116,53.46754217692872,100.12770823845469,death_all,gompertz
curvefit_lstm,US,14,7,new_cases,37656.58448928608,45664.18078596533,76.51523350597111,37656.58448928608,37393.13624856041,28856.09222874618,45376.057389302645,9921.150228522205,19299.813000797334,61823.54364620407,44392.59749343185,43247.50274605651,34746.12428734033,51877.32114804437,10701.153892897388,25135.331914209815,69857.17456922837,76.51523350597114,74.05334937615137,66.32561129169905,89.18449025667547,12.744603206124475,53.846495922075924,101.3262057406491,death_all,logistic
curvefit_lstm,US,14,7,new_cases,38940.86227475358,47501.65357826039,77.0123827863664,38940.862274753585,39297.6716510103,30160.674455848584,46685.696423419664,10376.200831228984,19551.797489822875,62517.44155125679,46195.44718434116,45342.75534288591,36928.81204007066,54147.594221538726,11062.899805557534,26304.191918717388,71485.93378666659,77.0123827863664,73.45170909161236,66.64394205615511,90.2580184334394,13.102560529753982,53.6280588912083,102.17080963737406,death_mobility,gompertz
curvefit_lstm,US,14,7,new_cases,35182.788111671645,43020.3197221699,74.8800956881654,35182.788111671645,34335.55968342454,27284.845778492512,42820.794284852964,10134.555025863934,16677.382419207075,58506.40078906121,41577.15716034078,39965.69131721606,31822.21176097296,49574.089098090015,11049.33986544193,22286.510067294577,69462.4653245508,74.8800956881654,72.08486631940967,65.07581479930509,85.53581666909841,12.67967632453695,51.83499045974207,100.57033104195787,death_mobility,logistic
